"game_id","event_index","home_skaters_alt","away_skaters_alt","game_strength_state_alt","home_g_change","away_g_change","event_description_alt"
2019020001,90,5,4,"5v4",NA,NA,"Jean-Gabriel Pageau faceoff won against John Tavares"
2019020001,91,5,4,"5v4",NA,NA,NA
2019020001,92,5,4,"5v4",NA,NA,NA
2019020001,93,5,5,"5v5",NA,NA,NA
2019020001,94,5,5,"5v5",NA,NA,NA
2019020001,95,5,5,"5v5",NA,NA,"Colin White Snap Shot saved by Frederik Andersen"
2019020001,96,5,5,"5v5",NA,NA,NA
2019020001,97,5,5,"5v5",NA,NA,NA
2019020001,98,5,5,"5v5",NA,NA,"Thomas Chabot Snap Shot saved by Frederik Andersen"
2019020001,99,5,5,"5v5",NA,NA,NA
2019020001,100,5,5,"5v5",NA,NA,"Connor Brown Interference - Goalkeeper against Frederik Andersen"
2019020001,101,5,4,"5v4",NA,NA,NA
2019020001,102,5,4,"5v4",NA,NA,NA
2019020001,103,5,4,"5v4",NA,NA,"John Tavares faceoff won against Jean-Gabriel Pageau"
2019020001,104,5,4,"5v4",NA,NA,"Auston Matthews Wrist Shot saved by Craig Anderson"
2019020001,105,5,4,"5v4",NA,NA,NA
2019020001,106,5,4,"5v4",NA,NA,"Morgan Rielly Wide of Net"
2019020001,107,5,4,"5v4",NA,NA,NA
2019020001,108,5,4,"5v4",NA,NA,NA
2019020001,109,5,4,"5v4",NA,NA,"Takeaway by Jean-Gabriel Pageau"
2019020001,110,5,4,"5v4",NA,NA,"Anthony Duclair Backhand saved by Frederik Andersen"
2019020001,111,5,4,"5v4",NA,NA,NA
2019020001,112,5,4,"5v4",NA,NA,NA
2019020001,113,5,4,"5v4",NA,NA,"Tyson Barrie Wide of Net"
2019020001,114,5,5,"5v5",NA,NA,NA
2019020001,115,5,5,"5v5",NA,NA,"Tyler Ennis Snap Shot saved by Frederik Andersen"
2019020001,116,5,5,"5v5",NA,NA,NA
2019020001,117,5,5,"5v5",NA,NA,NA
2019020001,118,5,5,"5v5",NA,NA,NA
2019020001,119,5,5,"5v5",NA,NA,"Brady Tkachuk faceoff won against Frederik Gauthier"
2019020001,120,5,5,"5v5",NA,NA,"Nikita Zaitsev Slap Shot saved by Frederik Andersen"
2019020001,121,5,5,"5v5",NA,NA,"Nikita Zaitsev hit Frederik Gauthier"
2019020001,122,5,5,"5v5",NA,NA,"Brady Tkachuk hit Dmytro Timashov"
2019020001,123,5,5,"5v5",NA,NA,NA
2019020001,124,5,5,"5v5",NA,NA,NA
2019020001,125,5,5,"5v5",NA,NA,NA
2019020001,126,5,5,"5v5",NA,NA,NA
2019020001,127,5,5,"5v5",NA,NA,NA
2019020001,128,5,5,"5v5",NA,NA,"Ilya Mikheyev Wide of Net"
2019020001,129,5,5,"5v5",NA,NA,"Trevor Moore hit Dylan DeMelo"
2019020001,130,5,5,"5v5",NA,NA,NA
2019020001,131,5,5,"5v5",NA,NA,NA
2019020001,132,5,5,"5v5",NA,NA,NA
2019020001,133,5,5,"5v5",NA,NA,"Scott Sabourin hit Jake Muzzin"
2019020001,134,5,5,"5v5",NA,NA,NA
2019020001,135,5,5,"5v5",NA,NA,NA
2019020001,136,5,5,"5v5",NA,NA,"Anthony Duclair faceoff won against John Tavares"
2019020001,137,5,5,"5v5",NA,NA,"Anthony Duclair hit Mitchell Marner"
2019020001,138,5,5,"5v5",NA,NA,NA
2019020001,139,5,5,"5v5",NA,NA,"Anthony Duclair Wrist Shot saved by Frederik Andersen"
2019020001,140,5,5,"5v5",NA,NA,NA
2019020001,141,5,5,"5v5",NA,NA,NA
2019020001,142,5,5,"5v5",NA,NA,NA
2019020001,143,5,5,"5v5",NA,NA,"Auston Matthews shot blocked shot by Erik Brannstrom"
2019020001,144,5,5,"5v5",NA,NA,NA
2019020001,145,5,5,"5v5",NA,NA,NA
2019020001,146,5,5,"5v5",NA,NA,"Auston Matthews faceoff won against Colin White"
2019020001,147,5,5,"5v5",NA,NA,"Morgan Rielly Wrist Shot saved by Craig Anderson"
2019020001,148,5,5,"5v5",NA,NA,"Mark Borowiecki hit William Nylander"
2019020001,149,5,5,"5v5",NA,NA,"Brady Tkachuk Wrist Shot saved by Frederik Andersen"
2019020001,150,5,5,"5v5",NA,NA,NA
2019020001,151,5,5,"5v5",NA,NA,NA
2019020001,152,5,5,"5v5",NA,NA,NA
2019020001,153,5,5,"5v5",NA,NA,"Tyler Ennis faceoff won against Nicholas Shore"
2019020001,154,5,5,"5v5",NA,NA,"Giveaway by Nikita Zaitsev"
2019020001,155,5,5,"5v5",NA,NA,"Martin Marincin Wide of Net"
2019020001,156,5,5,"5v5",NA,NA,"Dmytro Timashov shot blocked shot by Thomas Chabot"
2019020001,157,5,5,"5v5",NA,NA,NA
2019020001,158,5,5,"5v5",NA,NA,NA
2019020001,159,5,5,"5v5",NA,NA,NA
2019020001,160,5,5,"5v5",NA,NA,NA
2019020001,161,5,5,"5v5",NA,NA,NA
2019020001,162,5,5,"5v5",NA,NA,"Erik Brannstrom hit Trevor Moore"
2019020001,163,5,5,"5v5",NA,NA,"Tyson Barrie shot blocked shot by Ron Hainsey"
2019020001,164,5,5,"5v5",NA,NA,NA
2019020001,165,5,5,"5v5",NA,NA,NA
2019020001,166,5,5,"5v5",NA,NA,"Bobby Ryan Wide of Net"
2019020001,167,5,5,"5v5",NA,NA,NA
2019020001,168,5,5,"5v5",NA,NA,NA
2019020001,169,5,5,"5v5",NA,NA,NA
2019020001,170,5,5,"5v5",NA,NA,NA
2019020001,171,5,5,"5v5",NA,NA,"Scott Sabourin hit Morgan Rielly"
2019020001,172,5,5,"5v5",NA,NA,NA
2019020001,173,5,5,"5v5",NA,NA,NA
2019020001,174,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against Auston Matthews"
2019020001,175,5,5,"5v5",NA,NA,NA
2019020001,176,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against William Nylander"
2019020001,177,5,5,"5v5",NA,NA,"Cody Ceci hit Filip Chlapik"
2019020001,178,5,5,"5v5",NA,NA,"Andreas Johnsson shot blocked shot by Dylan DeMelo"
2019020001,179,5,5,"5v5",NA,NA,"Morgan Rielly Wrist Shot saved by Craig Anderson"
2019020001,180,5,5,"5v5",NA,NA,NA
2019020001,181,5,5,"5v5",NA,NA,NA
2019020001,182,5,5,"5v5",NA,NA,NA
2019020001,183,5,5,"5v5",NA,NA,"John Tavares faceoff won against Connor Brown"
2019020001,184,5,5,"5v5",NA,NA,"John Tavares Snap Shot saved by Craig Anderson"
2019020001,185,5,5,"5v5",NA,NA,NA
2019020001,186,5,5,"5v5",NA,NA,NA
2019020001,187,5,5,"5v5",NA,NA,NA
2019020001,188,5,5,"5v5",NA,NA,NA
2019020001,189,5,5,"5v5",NA,NA,NA
2019020001,190,5,5,"5v5",NA,NA,NA
2019020001,191,5,5,"5v5",NA,NA,NA
2019020001,192,5,5,"5v5",NA,NA,"Artem Anisimov faceoff won against Alexander Kerfoot"
2019020001,193,5,5,"5v5",NA,NA,"Tyler Ennis shot blocked shot by Martin Marincin"
2019020001,194,5,5,"5v5",NA,NA,"Alexander Kerfoot hit Erik Brannstrom"
2019020001,195,5,5,"5v5",NA,NA,NA
2019020001,196,5,5,"5v5",NA,NA,NA
2019020001,197,5,5,"5v5",NA,NA,NA
2019020001,198,5,5,"5v5",NA,NA,"Dylan DeMelo hit Trevor Moore"
2019020001,199,5,5,"5v5",NA,NA,NA
2019020001,200,5,5,"5v5",NA,NA,"Takeaway by Dylan DeMelo"
2019020001,201,5,5,"5v5",NA,NA,NA
2019020001,202,5,5,"5v5",NA,NA,"Takeaway by Auston Matthews"
2019020001,203,5,5,"5v5",NA,NA,"Auston Matthews Wide of Net"
2019020001,204,5,5,"5v5",NA,NA,"Jake Muzzin Wide of Net"
2019020001,205,5,5,"5v5",NA,NA,NA
2019020001,206,5,5,"5v5",NA,NA,NA
2019020001,207,5,5,"5v5",NA,NA,NA
2019020001,208,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against John Tavares"
2019020001,209,5,5,"5v5",NA,NA,"Takeaway by John Tavares"
2019020001,210,5,5,"5v5",NA,NA,"Takeaway by Thomas Chabot"
2019020001,211,5,5,"5v5",NA,NA,"Kasperi Kapanen hit Thomas Chabot"
2019020001,212,5,5,"5v5",NA,NA,NA
2019020001,213,5,5,"5v5",NA,NA,"Nikita Zaitsev Snap Shot saved by Frederik Andersen"
2019020001,214,5,5,"5v5",NA,NA,NA
2019020001,215,5,5,"5v5",NA,NA,NA
2019020001,216,5,5,"5v5",NA,NA,NA
2019020001,217,5,5,"5v5",NA,NA,"Chris Tierney faceoff won against Nicholas Shore"
2019020001,218,5,5,"5v5",NA,NA,"Erik Brannstrom Wrist Shot saved by Frederik Andersen"
2019020001,219,5,5,"5v5",NA,NA,NA
2019020001,220,5,5,"5v5",NA,NA,"Nicholas Shore faceoff won against Colin White"
2019020001,221,5,5,"5v5",NA,NA,NA
2019020001,222,5,5,"5v5",NA,NA,"Erik Brannstrom hit Frederik Gauthier"
2019020001,223,5,5,"5v5",NA,NA,"Dmytro Timashov hit Colin White"
2019020001,224,5,5,"5v5",NA,NA,NA
2019020001,225,5,5,"5v5",NA,NA,NA
2019020001,226,5,5,"5v5",NA,NA,"Thomas Chabot Wide of Net"
2019020001,227,5,5,"5v5",NA,NA,NA
2019020001,228,5,5,"5v5",NA,NA,NA
2019020001,229,5,5,"5v5",NA,NA,NA
2019020001,230,5,5,"5v5",NA,NA,"Takeaway by Bobby Ryan"
2019020001,231,5,5,"5v5",NA,NA,"Bobby Ryan Wrist Shot saved by Frederik Andersen"
2019020001,232,5,5,"5v5",NA,NA,NA
2019020001,233,5,5,"5v5",NA,NA,NA
2019020001,234,5,5,"5v5",NA,NA,"Artem Anisimov faceoff won against Auston Matthews"
2019020001,235,5,5,"5v5",NA,NA,"Bobby Ryan shot blocked shot by Morgan Rielly"
2019020001,236,5,0,"5v0",NA,"CRAIG.ANDERSON",NA
2019020001,237,0,0,"0v0","FREDERIK.ANDERSEN",NA,NA
2019020001,238,0,0,"0v0",NA,NA,NA
2019020001,239,0,0,"0v0",NA,NA,NA
2019020001,240,0,5,"0v5",NA,"CRAIG.ANDERSON",NA
2019020001,241,5,5,"5v5","FREDERIK.ANDERSEN",NA,NA
2019020001,242,5,5,"5v5",NA,NA,"Colin White faceoff won against John Tavares"
2019020001,243,5,5,"5v5",NA,NA,"Cody Ceci hit Brady Tkachuk"
2019020001,244,5,5,"5v5",NA,NA,NA
2019020001,245,5,5,"5v5",NA,NA,NA
2019020001,246,5,5,"5v5",NA,NA,"Connor Brown hit Morgan Rielly"
2019020001,247,5,5,"5v5",NA,NA,NA
2019020001,248,5,5,"5v5",NA,NA,NA
2019020001,249,5,5,"5v5",NA,NA,"Bobby Ryan hit Tyson Barrie"
2019020001,250,5,5,"5v5",NA,NA,"William Nylander Backhand saved by Craig Anderson"
2019020001,251,5,5,"5v5",NA,NA,NA
2019020001,252,5,5,"5v5",NA,NA,NA
2019020001,253,5,5,"5v5",NA,NA,NA
2019020001,254,5,5,"5v5",NA,NA,"Drake Batherson faceoff won against Alexander Kerfoot"
2019020001,255,5,5,"5v5",NA,NA,"Trevor Moore hit Tyler Ennis"
2019020001,256,5,5,"5v5",NA,NA,NA
2019020001,257,5,5,"5v5",NA,NA,NA
2019020001,258,5,5,"5v5",NA,NA,"Colin White faceoff won against Alexander Kerfoot"
2019020001,259,5,5,"5v5",NA,NA,"Nikita Zaitsev Wrist Shot saved by Frederik Andersen"
2019020001,260,5,5,"5v5",NA,NA,NA
2019020001,261,5,5,"5v5",NA,NA,NA
2019020001,262,5,5,"5v5",NA,NA,NA
2019020001,263,5,5,"5v5",NA,NA,"Frederik Gauthier faceoff won against Artem Anisimov"
2019020001,264,5,5,"5v5",NA,NA,NA
2019020001,265,5,5,"5v5",NA,NA,"Artem Anisimov faceoff won against Frederik Gauthier"
2019020001,266,5,5,"5v5",NA,NA,"Dmytro Timashov hit Nikita Zaitsev"
2019020001,267,5,5,"5v5",NA,NA,"Tyson Barrie shot blocked shot by Artem Anisimov"
2019020001,268,5,5,"5v5",NA,NA,"Tyson Barrie Wrist Shot saved by Craig Anderson"
2019020001,269,5,5,"5v5",NA,NA,"Frederik Gauthier (1) Wrist Shot, assists: Tyson Barrie (1), Dmytro Timashov (1)"
2019020001,270,5,5,"5v5",NA,NA,NA
2019020001,271,5,5,"5v5",NA,NA,NA
2019020001,272,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against Trevor Moore"
2019020001,273,5,5,"5v5",NA,NA,"Filip Chlapik hit Martin Marincin"
2019020001,274,5,5,"5v5",NA,NA,"Trevor Moore hit Erik Brannstrom"
2019020001,275,5,5,"5v5",NA,NA,"Rasmus Sandin Wrist Shot saved by Craig Anderson"
2019020001,276,5,5,"5v5",NA,NA,NA
2019020001,277,5,5,"5v5",NA,NA,NA
2019020001,278,5,5,"5v5",NA,NA,NA
2019020001,279,5,5,"5v5",NA,NA,"Connor Brown faceoff won against John Tavares"
2019020001,280,5,5,"5v5",NA,NA,"Kasperi Kapanen hit Dylan DeMelo"
2019020001,281,5,5,"5v5",NA,NA,"Takeaway by Kasperi Kapanen"
2019020001,282,5,5,"5v5",NA,NA,NA
2019020001,283,5,5,"5v5",NA,NA,NA
2019020001,284,5,5,"5v5",NA,NA,NA
2019020001,285,5,5,"5v5",NA,NA,NA
2019020001,286,5,5,"5v5",NA,NA,"William Nylander shot blocked shot by Thomas Chabot"
2019020001,287,5,5,"5v5",NA,NA,NA
2019020001,288,5,5,"5v5",NA,NA,"Chris Tierney faceoff won against Auston Matthews"
2019020001,289,5,5,"5v5",NA,NA,"William Nylander shot blocked shot by Chris Tierney"
2019020001,290,5,5,"5v5",NA,NA,"Bobby Ryan hit William Nylander"
2019020001,291,5,5,"5v5",NA,NA,"Jake Muzzin shot blocked shot by Chris Tierney"
2019020001,292,5,5,"5v5",NA,NA,"Tyson Barrie Slap Shot saved by Craig Anderson"
2019020001,293,5,5,"5v5",NA,NA,NA
2019020001,294,5,5,"5v5",NA,NA,NA
2019020001,295,5,5,"5v5",NA,NA,NA
2019020001,296,5,5,"5v5",NA,NA,"Trevor Moore faceoff won against Artem Anisimov"
2019020001,297,5,5,"5v5",NA,NA,"Martin Marincin Wrist Shot saved by Craig Anderson"
2019020001,298,5,5,"5v5",NA,NA,"Rasmus Sandin Wrist Shot saved by Craig Anderson"
2019020001,299,5,5,"5v5",NA,NA,"Trevor Moore (1) Slap Shot, assists: Ilya Mikheyev (1), Rasmus Sandin (1)"
2019020001,300,5,5,"5v5",NA,NA,NA
2019020001,301,5,5,"5v5",NA,NA,"Artem Anisimov faceoff won against Auston Matthews"
2019020001,302,5,5,"5v5",NA,NA,"Auston Matthews Wide of Net"
2019020001,303,5,5,"5v5",NA,NA,"Rasmus Sandin shot blocked shot by Artem Anisimov"
2019020001,304,5,5,"5v5",NA,NA,"Takeaway by Auston Matthews"
2019020001,305,5,5,"5v5",NA,NA,"Takeaway by William Nylander"
2019020001,306,5,5,"5v5",NA,NA,NA
2019020001,307,5,5,"5v5",NA,NA,NA
2019020001,308,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau hit Jake Muzzin"
2019020001,309,5,5,"5v5",NA,NA,"Scott Sabourin (1) Wrist Shot, assists: Filip Chlapik (1), Jean-Gabriel Pageau (1)"
2019020001,310,5,5,"5v5",NA,NA,NA
2019020001,311,5,5,"5v5",NA,NA,NA
2019020001,312,5,5,"5v5",NA,NA,"John Tavares faceoff won against Colin White"
2019020001,313,5,5,"5v5",NA,NA,"Morgan Rielly Backhand saved by Craig Anderson"
2019020001,314,5,5,"5v5",NA,NA,NA
2019020001,315,5,5,"5v5",NA,NA,NA
2019020001,316,5,5,"5v5",NA,NA,NA
2019020001,317,5,5,"5v5",NA,NA,"Giveaway by Ilya Mikheyev"
2019020001,318,5,5,"5v5",NA,NA,NA
2019020001,319,5,5,"5v5",NA,NA,"Giveaway by Erik Brannstrom"
2019020001,320,5,5,"5v5",NA,NA,NA
2019020001,321,5,5,"5v5",NA,NA,NA
2019020001,322,5,5,"5v5",NA,NA,NA
2019020001,323,5,5,"5v5",NA,NA,NA
2019020001,324,5,5,"5v5",NA,NA,NA
2019020001,325,5,5,"5v5",NA,NA,NA
2019020001,326,5,5,"5v5",NA,NA,"Colin White faceoff won against Auston Matthews"
2019020001,327,5,5,"5v5",NA,NA,NA
2019020001,328,5,5,"5v5",NA,NA,"Mark Borowiecki shot blocked shot by Cody Ceci"
2019020001,329,5,5,"5v5",NA,NA,NA
2019020001,330,5,5,"5v5",NA,NA,"Auston Matthews (1) Wrist Shot, assists: William Nylander (1), Morgan Rielly (1)"
2019020001,331,5,5,"5v5",NA,NA,NA
2019020001,332,5,5,"5v5",NA,NA,NA
2019020001,333,5,5,"5v5",NA,NA,"Frederik Gauthier faceoff won against Jean-Gabriel Pageau"
2019020001,334,5,5,"5v5",NA,NA,NA
2019020001,335,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against Frederik Gauthier"
2019020001,336,5,5,"5v5",NA,NA,"Giveaway by Frederik Gauthier"
2019020001,337,5,5,"5v5",NA,NA,"Scott Sabourin shot blocked shot by Frederik Gauthier"
2019020001,338,5,5,"5v5",NA,NA,"Giveaway by Martin Marincin"
2019020001,339,5,5,"5v5",NA,NA,"Dmytro Timashov hit Thomas Chabot"
2019020001,340,5,5,"5v5",NA,NA,NA
2019020001,341,5,5,"5v5",NA,NA,NA
2019020001,342,5,5,"5v5",NA,NA,NA
2019020001,343,5,5,"5v5",NA,NA,NA
2019020001,344,5,5,"5v5",NA,NA,NA
2019020001,345,5,5,"5v5",NA,NA,"Jake Muzzin hit Drake Batherson"
2019020001,346,5,5,"5v5",NA,NA,NA
2019020001,347,5,5,"5v5",NA,NA,"Drake Batherson Over Net"
2019020001,348,5,5,"5v5",NA,NA,NA
2019020001,349,5,5,"5v5",NA,NA,NA
2019020001,350,5,5,"5v5",NA,NA,NA
2019020001,351,5,5,"5v5",NA,NA,"Brady Tkachuk hit Cody Ceci"
2019020001,352,5,5,"5v5",NA,NA,NA
2019020001,353,5,5,"5v5",NA,NA,"Kasperi Kapanen Wide of Net"
2019020001,354,5,5,"5v5",NA,NA,"Brady Tkachuk hit Alexander Kerfoot"
2019020001,355,5,5,"5v5",NA,NA,NA
2019020001,356,5,5,"5v5",NA,NA,NA
2019020001,357,5,5,"5v5",NA,NA,NA
2019020001,358,5,5,"5v5",NA,NA,"Alexander Kerfoot Cross checking against Mark Borowiecki"
2019020001,359,5,5,"5v5",NA,NA,NA
2019020001,360,4,5,"4v5",NA,NA,NA
2019020001,361,4,5,"4v5",NA,NA,"Brady Tkachuk faceoff won against Nicholas Shore"
2019020001,362,4,5,"4v5",NA,NA,"Brady Tkachuk Wide of Net"
2019020001,363,4,5,"4v5",NA,NA,"Thomas Chabot shot blocked shot by Jake Muzzin"
2019020001,364,4,5,"4v5",NA,NA,"Brady Tkachuk Over Net"
2019020001,365,4,5,"4v5",NA,NA,NA
2019020001,366,4,5,"4v5",NA,NA,NA
2019020001,367,4,5,"4v5",NA,NA,NA
2019020001,368,4,5,"4v5",NA,NA,"Chris Tierney faceoff won against Frederik Gauthier"
2019020001,369,4,5,"4v5",NA,NA,"Ilya Mikheyev Wide of Net"
2019020001,370,4,5,"4v5",NA,NA,NA
2019020001,371,4,5,"4v5",NA,NA,NA
2019020001,372,4,5,"4v5",NA,NA,NA
2019020001,373,4,5,"4v5",NA,NA,NA
2019020001,374,4,5,"4v5",NA,NA,NA
2019020001,375,4,5,"4v5",NA,NA,NA
2019020001,376,5,5,"5v5",NA,NA,NA
2019020001,377,5,5,"5v5",NA,NA,NA
2019020001,378,5,5,"5v5",NA,NA,NA
2019020001,379,5,5,"5v5",NA,NA,NA
2019020001,380,5,5,"5v5",NA,NA,NA
2019020001,381,5,5,"5v5",NA,NA,"Auston Matthews faceoff won against Jean-Gabriel Pageau"
2019020001,382,5,5,"5v5",NA,NA,"Andreas Johnsson hit Nikita Zaitsev"
2019020001,383,5,5,"5v5",NA,NA,NA
2019020001,384,5,5,"5v5",NA,NA,"Jean-Gabriel Pageau faceoff won against William Nylander"
2019020001,385,5,5,"5v5",NA,NA,NA
2019020001,386,5,5,"5v5",NA,NA,NA
2019020001,387,5,5,"5v5",NA,NA,NA
2019020001,388,5,5,"5v5",NA,NA,NA
2019020001,389,5,5,"5v5",NA,NA,NA
2019020001,390,5,5,"5v5",NA,NA,NA
2019020001,391,5,5,"5v5",NA,NA,NA
2019020001,392,5,5,"5v5",NA,NA,NA
