"player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,606,653,47,"10:06","10:53","00:47",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,606,666,60,"10:06","11:06","01:00",0
"DMYTRO.TIMASHOV","41 TIMASHOV, DMYTRO","TOR41","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,606,649,43,"10:06","10:49","00:43",0
"FREDERIK.GAUTHIER","33 GAUTHIER, FREDERIK","TOR33","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,606,649,43,"10:06","10:49","00:43",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,606,666,60,"10:06","11:06","01:00",0
"NICK.SHORE","26 SHORE, NICHOLAS","TOR26","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,606,649,43,"10:06","10:49","00:43",0
"DRAKE.BATHERSON","19 BATHERSON, DRAKE","OTT19","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,645,692,47,"10:45","11:32","00:47",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,649,691,42,"10:49","11:31","00:42",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,649,691,42,"10:49","11:31","00:42",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,649,691,42,"10:49","11:31","00:42",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,653,692,39,"10:53","11:32","00:39",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,653,684,31,"10:53","11:24","00:31",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,653,684,31,"10:53","11:24","00:31",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,658,692,34,"10:58","11:32","00:34",0
"MARTIN.MARINCIN","52 MARINCIN, MARTIN","TOR52","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,666,691,25,"11:06","11:31","00:25",0
"RASMUS.SANDIN","38 SANDIN, RASMUS","TOR38","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,666,691,25,"11:06","11:31","00:25",0
"ERIK.BRANNSTROM","26 BRANNSTROM, ERIK","OTT26","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,684,713,29,"11:24","11:53","00:29",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,684,713,29,"11:24","11:53","00:29",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,691,755,64,"11:31","12:35","01:04",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,691,755,64,"11:31","12:35","01:04",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,691,755,64,"11:31","12:35","01:04",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,691,737,46,"11:31","12:17","00:46",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,691,737,46,"11:31","12:17","00:46",0
"FILIP.CHLAPIK","78 CHLAPIK, FILIP","OTT78","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,692,713,21,"11:32","11:53","00:21",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,692,713,21,"11:32","11:53","00:21",0
"SCOTT.SABOURIN","49 SABOURIN, SCOTT","OTT49","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,692,713,21,"11:32","11:53","00:21",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,713,745,32,"11:53","12:25","00:32",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,713,756,43,"11:53","12:36","00:43",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,713,756,43,"11:53","12:36","00:43",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,713,756,43,"11:53","12:36","00:43",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,713,756,43,"11:53","12:36","00:43",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,737,807,70,"12:17","13:27","01:10",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,737,807,70,"12:17","13:27","01:10",0
"FILIP.CHLAPIK","78 CHLAPIK, FILIP","OTT78","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,745,776,31,"12:25","12:56","00:31",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,755,807,52,"12:35","13:27","00:52",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,755,807,52,"12:35","13:27","00:52",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,755,807,52,"12:35","13:27","00:52",0
"ERIK.BRANNSTROM","26 BRANNSTROM, ERIK","OTT26","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,756,776,20,"12:36","12:56","00:20",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,756,776,20,"12:36","12:56","00:20",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,756,776,20,"12:36","12:56","00:20",0
"SCOTT.SABOURIN","49 SABOURIN, SCOTT","OTT49","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,756,776,20,"12:36","12:56","00:20",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,776,807,31,"12:56","13:27","00:31",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,776,807,31,"12:56","13:27","00:31",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,776,807,31,"12:56","13:27","00:31",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,776,807,31,"12:56","13:27","00:31",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,776,807,31,"12:56","13:27","00:31",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,807,847,40,"13:27","14:07","00:40",0
"DRAKE.BATHERSON","19 BATHERSON, DRAKE","OTT19","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,807,853,46,"13:27","14:13","00:46",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,807,847,40,"13:27","14:07","00:40",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,807,847,40,"13:27","14:07","00:40",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,807,853,46,"13:27","14:13","00:46",0
"DMYTRO.TIMASHOV","41 TIMASHOV, DMYTRO","TOR41","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,807,857,50,"13:27","14:17","00:50",0
"FREDERIK.GAUTHIER","33 GAUTHIER, FREDERIK","TOR33","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,807,851,44,"13:27","14:11","00:44",0
"MARTIN.MARINCIN","52 MARINCIN, MARTIN","TOR52","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,807,857,50,"13:27","14:17","00:50",0
"NICK.SHORE","26 SHORE, NICHOLAS","TOR26","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,807,851,44,"13:27","14:11","00:44",0
"RASMUS.SANDIN","38 SANDIN, RASMUS","TOR38","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,807,866,59,"13:27","14:26","00:59",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,847,879,32,"14:07","14:39","00:32",0
"ERIK.BRANNSTROM","26 BRANNSTROM, ERIK","OTT26","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,847,885,38,"14:07","14:45","00:38",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,10,847,889,42,"14:07","14:49","00:42",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,851,900,49,"14:11","15:00","00:49",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,851,896,45,"14:11","14:56","00:45",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,853,892,39,"14:13","14:52","00:39",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,853,892,39,"14:13","14:52","00:39",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,857,900,43,"14:17","15:00","00:43",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,857,896,39,"14:17","14:56","00:39",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,866,896,30,"14:26","14:56","00:30",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,879,949,70,"14:39","15:49","01:10",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,885,949,64,"14:45","15:49","01:04",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,8,889,949,60,"14:49","15:49","01:00",0
"FILIP.CHLAPIK","78 CHLAPIK, FILIP","OTT78","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,892,949,57,"14:52","15:49","00:57",0
"SCOTT.SABOURIN","49 SABOURIN, SCOTT","OTT49","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,892,949,57,"14:52","15:49","00:57",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,896,984,88,"14:56","16:24","01:28",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,896,918,22,"14:56","15:18","00:22",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,896,990,94,"14:56","16:30","01:34",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,8,900,918,18,"15:00","15:18","00:18",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,900,918,18,"15:00","15:18","00:18",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,918,949,31,"15:18","15:49","00:31",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,918,949,31,"15:18","15:49","00:31",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,7,918,949,31,"15:18","15:49","00:31",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,949,987,38,"15:49","16:27","00:38",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,949,984,35,"15:49","16:24","00:35",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,949,987,38,"15:49","16:27","00:38",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,949,997,48,"15:49","16:37","00:48",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,949,998,49,"15:49","16:38","00:49",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,9,949,984,35,"15:49","16:24","00:35",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,8,949,990,41,"15:49","16:30","00:41",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,8,949,990,41,"15:49","16:30","00:41",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,9,984,1036,52,"16:24","17:16","00:52",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,8,984,1036,52,"16:24","17:16","00:52",0
"RASMUS.SANDIN","38 SANDIN, RASMUS","TOR38","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,984,1036,52,"16:24","17:16","00:52",0
"DRAKE.BATHERSON","19 BATHERSON, DRAKE","OTT19","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,987,1036,49,"16:27","17:16","00:49",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,987,1036,49,"16:27","17:16","00:49",0
